137506;"Биде подвесное Gala Universal 11362";http://santehnika-online.ru/upload/resize_cache/iblock/9d5/732_722_1/BIDE_GALA_UNIVERSAL__37506_1.JPG;"Артикул: 11362";"Монтаж: подвесное";"Материал: фарфор";"Ширина, см: 39";"Глубина, см: 56";"Высота, см: 30";"Гарантия: 10 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Испания";"Форма: овальная";"Цвет: белый";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Требуется система инсталляции: да";"Крышка в комплекте: приобретается отдельно";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
262452;"Биде напольное Simas Arcade AR 833";http://santehnika-online.ru/upload/iblock/416/BIDE_SIMAS_ARCADE_S_ODNIM_OTVERSTIEM_N000162452_5.JPG;"Артикул: AR833bi-1";"Монтаж: напольное";"Материал: фаянс";"Ширина, см: 36";"Глубина, см: 57";"Высота, см: 42";"Гарантия: 1 год";"Область применения: бытовая";"Диаметр слива, см: 3.2";"Страна: Италия";"Форма: овальная";"Цвет: белый";"Стилистика дизайна: ретро";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Намеченных отверстий для смесителя: 2";"Отверстия под смеситель: на 3 отверстия, на 1 отверстие";"Только с готовыми отверстиями: нет";"Требуется система инсталляции: нет";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
308595;"Биде напольное Jacob Delafon Patio EBB0002-00";http://santehnika-online.ru/upload/iblock/f83/BIDE_JACOB_DELAFON_PATIO__N000208595_3.JPG;"Артикул: EBB0002-00";"Монтаж: напольное";"Материал: фарфор";"Ширина, см: 35.6";"Глубина, см: 53.5";"Высота, см: 39";"Гарантия: 25 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Франция";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: вертикальный (в пол)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: нет";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
242790;"Биде подвесное Cersanit Carina";http://santehnika-online.ru/upload/resize_cache/iblock/10e/732_722_1/BIDE_CERSANIT_CARINA__N000142790_4.JPG;"Артикул: P-BI-CAR-Z / P-BI-CARINA-Z";"Монтаж: подвесное";"Материал: фаянс";"Ширина, см: 35.5";"Глубина, см: 52.5";"Высота, см: 36";"Гарантия: 10 лет";"Область применения: бытовая";"Диаметр слива, см: 3.2";"Страна: Польша, Россия, Украина";"Форма: прямоугольная";"Цвет: белый";"Цвет точно: белый альпин";"Угловая конструкция: нет";"Стилистика дизайна: hi-tech";"Направление выпуска: вертикальный (в пол)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
314257;"Комплект  Биде подвесное Jacob Delafon Patio E4189 + Система инсталляции для биде Cersanit Link P-IN-BI-LINK + Смеситель Hansgrohe Focus E2 31920000 д";http://santehnika-online.ru/upload/resize_cache/iblock/14b/732_722_1/BIDE_JACOB_DELAFON___N000214257_8.JPG;"Монтаж: подвесное";"Материал: фарфор";"Ширина, см: 37";"Глубина, см: 54";"Высота, см: 121.5";"Гарантия: 5 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Германия, Польша, Россия, Украина, Франция, Швейцария";"Форма: прямоугольная";"Цвет: белый, голубой";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Сиденье с микролифтом: нет";"Смеситель в комплекте: да";"Крышка в комплекте: нет";"Сиденье в комплекте: нет"
105824;"Биде подвесное Roca Victoria Laura 35530500S";http://santehnika-online.ru/upload/iblock/d1e/BIDE_ROCA_VICTORIA__5824_1.JPG;"Артикул: 35530500S";"Монтаж: подвесное";"Материал: фаянс";"Ширина, см: 35.5";"Глубина, см: 54.5";"Высота, см: 26";"Гарантия: 10 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Испания";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Крышка в комплекте: приобретается отдельно";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
105626;"Биде напольное Jacob Delafon Presquile E1348";http://santehnika-online.ru/upload/iblock/a37/BIDE_JACOB_DELAFON_PRESQUILE__5626_6.JPG;"Артикул: E1348-00";"Монтаж: напольное";"Материал: фарфор";"Ширина, см: 38";"Глубина, см: 61.5";"Высота, см: 39";"Гарантия: 25 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Франция";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: hi-tech";"Направление выпуска: вертикальный (в пол)";"Готовых отверстий для смесителя: 1";"Намеченных отверстий для смесителя: 2";"Отверстия под смеситель: на 3 отверстия, на 1 отверстие";"Только с готовыми отверстиями: нет";"Требуется система инсталляции: нет";"Дополнительная информация: отверстие перелива с хромированной заглушкой";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
105001;"Биде подвесное Jacob Delafon Escale E1298";http://santehnika-online.ru/upload/resize_cache/iblock/b06/732_722_1/BIDE_JACOB_DELAFON_ESCALE__5001_4.JPG;"Артикул: E1298";"Монтаж: подвесное";"Материал: фарфор";"Ширина, см: 36.7";"Глубина, см: 60.6";"Высота, см: 36.5";"Гарантия: 25 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Франция";"Форма: прямоугольная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: hi-tech";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
219249;"Биде напольное Roca Gap 357474000";http://santehnika-online.ru/upload/resize_cache/iblock/1b0/732_722_1/BIDE_ROCA_GAP__N000119249_1.JPG;"Артикул: 357474000";"Монтаж: напольное";"Материал: фаянс";"Ширина, см: 35";"Глубина, см: 56";"Высота, см: 44";"Гарантия: 10 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Испания";"Форма: прямоугольная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: hi-tech";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: нет";"Крышка в комплекте: приобретается отдельно";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
105933;"Биде подвесное Roca Meridian 357246000 укороченное";http://santehnika-online.ru/upload/iblock/828/BIDE_ROCA_MERIDIAN_UKOROCHENNOE_5933_1.JPG;"Артикул: 357246000";"Монтаж: подвесное";"Материал: фаянс";"Ширина, см: 36";"Глубина, см: 48";"Высота, см: 30";"Гарантия: 10 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Испания";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
