301335;Душевая кабина Esbano ES-90PR;http://santehnika-online.ru/upload/resize_cache/iblock/6e4/732_722_1/DUSHEVYE_KABINY_ESBANO___N000201335_7.JPG;Артикул: ES-90PR;Тип: кабина;Управление: ручное;Вид поддона: низкий;Высота поддона, см: 15;Материал поддона: акрил;Ширина, см: 90;Глубина, см: 90;Высота, см: 210;Гарантия (лет): 1 год;Форма: многоугольная;Область применения: бытовая;Страна производитель: Испания;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал задней стенки: стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 1;Цвет корпуса: белый;Толщина полотна двери, мм: 5;Цвет задней стенки: белый;Материал профиля: алюминий;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Вентиляция: есть;Зеркало: есть;Оснащение: душевой гарнитур, мыльница, полки, сифон;Гидромассаж: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Встроенное сиденье: нет;Радио: нет;Таймер: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;;;
303921;Душевая кабина Luxus T10;http://santehnika-online.ru/upload/iblock/990/DUSHEVYE_KABINY_LUXUS___N000203921_3.JPG;Тип: кабина;Управление: ручное;Вид поддона: глубокий;Высота поддона, см: 50;Материал поддона: акрил;Ширина, см: 90;Глубина, см: 90;Высота, см: 217;Гарантия (лет): 2 года;Форма: четверть круга;Область применения: бытовая;Страна производитель: Чехия;Конструкция дверей: раздвижная;Исполнение полотна двери: прозрачное;Материал полотна двери: стекло;Материал задней стенки: стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: белый;Материал профиля: алюминий;Цвет профиля: белый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Встроенное сиденье: есть, одно сиденье;Вентиляция: есть;Оснащение: душевой гарнитур, полотенцедержатель, сифон, слив-перелив, экран, антискользящее покрытие;Гидромассаж: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Радио: нет;Таймер: нет;Зеркало: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;;;;
301961;Душевая кабина River Nara 100/26 MT Б/К;http://santehnika-online.ru/upload/iblock/ae9/DUSHEVYE_KABINY_RIVER_NARA__N000201961_1.JPG;Артикул: NARA Б/К 100/26 МТ;Тип: кабина;Управление: ручное;Вид поддона: средний;Высота поддона, см: 26;Материал поддона: акрил;Ширина, см: 100;Глубина, см: 100;Высота, см: 210;Глубина поддона, см: 12;Гарантия (лет): 1 год;Форма: четверть круга;Электропитание, В: 220-230;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал задней стенки: матовое стекло;Освещение: нет;Наличие крыши: открытая, без крыши;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: матовый;Материал профиля: алюминий;Цвет профиля: матовый, хром;Название цвета: хром матовый;Полки: есть;Встроенное сиденье: установка по желанию;Оснащение: душевой гарнитур, полки, сифон, экран, антискользящее покрытие;Гидромассаж: нет;Тропический душ: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Радио: нет;Таймер: нет, установка не предусмотрена;Вентиляция: нет;Зеркало: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;
311007;Душевая кабина River Nara Light 80/15 МТ;http://santehnika-online.ru/upload/resize_cache/iblock/4e7/732_722_1/DUSHEVYE_KABINY_RIVER_NARA_LIGHT__N000211007_1.JPG;Тип: кабина;Управление: ручное;Вид поддона: низкий;Высота поддона, см: 15;Материал поддона: акрил;Ширина, см: 80;Глубина, см: 80;Высота, см: 210;Глубина поддона, см: 3;Гарантия (лет): 1 год;Форма: четверть круга;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал задней стенки: стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: прозрачный;Материал профиля: алюминий;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Встроенное сиденье: установка по желанию;Оснащение: душевой гарнитур, сифон, экран, антискользящее покрытие;Полки: нет;Гидромассаж: нет;Тропический душ: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Радио: нет;Таймер: нет, установка не предусмотрена;Вентиляция: нет;Зеркало: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;;;
305918;Душевая кабина Fresh Ecofresh EG709M;http://santehnika-online.ru/upload/resize_cache/iblock/abc/732_722_1/DUSHEVYE_KABINY_FRESH_ECO_FRESH__N000205918_1.JPG;Артикул: EG709M;Тип: кабина;Управление: ручное;Вид поддона: глубокий;Высота поддона, см: 45;Материал поддона: акрил;Ширина, см: 90;Глубина, см: 90;Высота, см: 210;Глубина поддона, см: 38;Гарантия (лет): 1 год;Форма: четверть круга;Область применения: бытовая;Страна производитель: Китай;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал полотна двери: стекло;Материал задней стенки: АБС-пластик;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: белый;Материал профиля: пластик;Цвет профиля: хром;Наличие крыши: закрытая, c крышей;Полки: есть;Гидромассаж: есть;Тропический душ: есть;Встроенное сиденье: есть, одно сиденье;Зеркало: есть;Зона гидромассажа: гидромассаж спины;Оснащение: душевой гарнитур, крючки, полки, сифон;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Радио: нет;Таймер: нет;Вентиляция: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Количество форсунок в кабине: 3;Количество форсунок спинного массажа: 3;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;
118270;Душевая кабина River Desna 80/26 MT;http://santehnika-online.ru/upload/iblock/eee/riverdesna_80_26mt_1.jpg;Артикул: Desna 80/26 MT;Тип: кабина;Управление: ручное;Вид поддона: средний;Высота поддона, см: 26;Материал поддона: акрил;Ширина, см: 80;Глубина, см: 80;Высота, см: 210;Глубина поддона, см: 12;Гарантия (лет): 1 год;Форма: четверть круга;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал задней стенки: матовое стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: матовый;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Турецкая баня: установка по желанию;Встроенное сиденье: установка по желанию;Вентиляция: есть;Зеркало: есть;Оснащение: душевой гарнитур, полки, сифон, экран;Гидромассаж: нет;Финская сауна: нет;Инфракрасная сауна: нет;Хромотерапия: нет, установка не предусмотрена;Таймер: нет, установка не предусмотрена;Регулируемая высота ножек: нет;;;;;;;;;;;;;;
324576;Душевая кабина Esbano Led ES-L129CKR;http://santehnika-online.ru/upload/resize_cache/iblock/a34/732_722_1/DUSHEVYE_KABINY_ESBANO_LED__N000224576_1.JPG;Артикул: ES-L129CKR;Тип: кабина;Управление: сенсорное, электронное;Вид поддона: низкий;Высота поддона, см: 15;Материал поддона: акрил;Ширина, см: 120;Глубина, см: 90;Высота, см: 210;Гарантия (лет): 1 год;Форма: прямоугольная;Электропитание, В: 220-230;Область применения: бытовая;Страна производитель: Испания;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал полотна двери: стекло;Материал задней стенки: стекло;Освещение: боковое;Расположение: угловое;Вход: сбоку;Количество секций двери: 1;Цвет корпуса: белый;Толщина полотна двери, мм: 5;Цвет задней стенки: белый;Материал профиля: алюминий;Цвет профиля: белый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Радио: есть;Вентиляция: есть;Зеркало: есть;Оснащение: душевой гарнитур, мыльница, полки, сифон, антискользящее покрытие;Гидромассаж: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Встроенное сиденье: нет;Таймер: нет, установка не предусмотрена;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;;
324530;Душевая кабина Esbano Led ES-L110CR;http://santehnika-online.ru/upload/resize_cache/iblock/b0f/732_722_1/DUSHEVYE_KABINY_ESBANO_LED__N000224530_1.JPG;Артикул: ES-L110CR;Тип: кабина;Управление: сенсорное, электронное;Вид поддона: низкий;Высота поддона, см: 15;Материал поддона: акрил;Ширина, см: 110;Глубина, см: 110;Высота, см: 210;Гарантия (лет): 1 год;Форма: четверть круга;Электропитание, В: 220-230;Область применения: бытовая;Страна производитель: Испания;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал полотна двери: стекло;Материал задней стенки: стекло;Освещение: боковое;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 5;Цвет задней стенки: белый;Материал профиля: алюминий;Цвет профиля: белый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Радио: есть;Вентиляция: есть;Зеркало: есть;Оснащение: душевой гарнитур, мыльница, полки, сифон, антискользящее покрытие;Гидромассаж: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Встроенное сиденье: нет;Таймер: нет, установка не предусмотрена;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;;
324563;Душевая кабина Esbano Led ES-L115CR Left;http://santehnika-online.ru/upload/resize_cache/iblock/dd4/732_722_1/DUSHEVYE_KABINY_ESBANO_LED__N000224563_1.JPG;Артикул: ES-L115CR (Left);Тип: кабина;Управление: сенсорное, электронное;Ориентация: левая;Вид поддона: низкий;Высота поддона, см: 15;Материал поддона: акрил;Ширина, см: 85;Глубина, см: 115;Высота, см: 210;Гарантия (лет): 1 год;Форма: прямоугольная-асимметричная;Электропитание, В: 220-230;Область применения: бытовая;Страна производитель: Испания;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал полотна двери: стекло;Материал задней стенки: стекло;Освещение: боковое;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 5;Цвет задней стенки: белый;Материал профиля: алюминий;Цвет профиля: белый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Радио: есть;Вентиляция: есть;Зеркало: есть;Оснащение: душевой гарнитур, мыльница, полки, сифон, антискользящее покрытие;Гидромассаж: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Встроенное сиденье: нет;Таймер: нет, установка не предусмотрена;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;
118276;Душевая кабина River Desna 100/26 MT;http://santehnika-online.ru/upload/resize_cache/iblock/eab/732_722_1/DUSHEVYE_KABINY_RIVER_DESNA__18276_1.JPG;Артикул: Desna 100/26 MT;Тип: кабина;Управление: ручное;Вид поддона: средний;Высота поддона, см: 26;Материал поддона: акрил;Ширина, см: 100;Глубина, см: 100;Высота, см: 210;Глубина поддона, см: 12;Гарантия (лет): 1 год;Форма: четверть круга;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал задней стенки: матовое стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: матовый;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Полки: есть;Гидромассаж: есть;Тропический душ: есть;Турецкая баня: установка по желанию;Встроенное сиденье: установка по желанию;Вентиляция: есть;Зеркало: есть;Зона гидромассажа: гидромассаж спины;Оснащение: душевой гарнитур, полки, сифон, экран;Финская сауна: нет;Инфракрасная сауна: нет;Хромотерапия: нет, установка не предусмотрена;Таймер: нет, установка не предусмотрена;Регулируемая высота ножек: да;Количество форсунок в кабине: 3;Количество форсунок спинного массажа: 3;;;;;;;;;;;
302100;Душевая кабина River Tana 90/90 MT без крыши;http://santehnika-online.ru/upload/iblock/4c0/DUSHEVYE_KABINY_RIVER_TANA_BEZ_KRYSHI_N000202100_1.JPG;Артикул: Tana 90;Тип: кабина;Управление: ручное;Ориентация: универсальная;Вид поддона: средний;Высота поддона, см: 15;Материал поддона: акрил;Ширина, см: 90;Глубина, см: 90;Высота, см: 215;Глубина поддона, см: 4;Гарантия (лет): 1 год;Форма: квадратная;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: распашная;Исполнение полотна двери: прозрачное;Материал полотна двери: стекло;Материал задней стенки: стекло;Освещение: нет;Наличие крыши: открытая, без крыши;Расположение: пристенно-фронтальное;Вход: спереди;Количество секций двери: 1;Цвет корпуса: белый;Толщина полотна двери, мм: 6;Цвет задней стенки: белый;Материал профиля: алюминий;Цвет профиля: белый;Полки: есть;Зеркало: есть;Оснащение: душевой гарнитур, полки, сифон, антискользящее покрытие;Гидромассаж: нет;Тропический душ: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Встроенное сиденье: нет;Радио: нет;Таймер: нет, установка не предусмотрена;Вентиляция: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;
302013;Душевая кабина River Nara 110/80/46 MT R;http://santehnika-online.ru/upload/resize_cache/iblock/18b/732_722_1/DUSHEVYE_KABINY_RIVER_NARA__N000202013_4.JPG;Артикул: Nara 110/80/46 MT R;Тип: кабина;Управление: ручное;Ориентация: правая;Вид поддона: глубокий;Высота поддона, см: 46;Материал поддона: акрил;Ширина, см: 110;Глубина, см: 80;Высота, см: 210;Глубина поддона, см: 33;Гарантия (лет): 1 год;Форма: прямоугольная-асимметричная;Электропитание, В: 220-230;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал полотна двери: стекло;Материал задней стенки: матовое стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: матовый;Материал профиля: алюминий;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Турецкая баня: установка по желанию;Встроенное сиденье: есть, одно сиденье;Вентиляция: есть;Оснащение: душевой гарнитур, полки, сифон, экран, антискользящее покрытие;Гидромассаж: нет;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Радио: нет;Таймер: нет, установка не предусмотрена;Зеркало: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;
220284;Душевая кабина Luxus 895;http://santehnika-online.ru/upload/iblock/345/DUSHEVYE_KABINY_LUXUS___N000120284_2.JPG;Артикул: 895;Тип: кабина;Управление: электронное;Вид поддона: глубокий;Высота поддона, см: 48;Материал поддона: акрил;Ширина, см: 90;Глубина, см: 90;Высота, см: 217;Гарантия (лет): 2 года;Форма: четверть круга;Электропитание, В: 220-230;Область применения: бытовая;Страна производитель: Чехия;Конструкция дверей: раздвижная;Исполнение полотна двери: тонированное;Материал полотна двери: стекло;Цвет полотна двери: серое;Материал задней стенки: акрил;Освещение: верхнее;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 6;Цвет задней стенки: белый;Наличие крыши: закрытая, c крышей;Полки: есть;Гидромассаж: есть;Тропический душ: есть;Встроенное сиденье: есть, одно сиденье;Радио: есть;Вентиляция: есть;Зона гидромассажа: гидромассаж спины;Оснащение: душевой гарнитур, полотенцедержатель, полки, смеситель термостат;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Зеркало: нет;Телефон (громкая связь): есть;Количество форсунок в кабине: 6;Количество форсунок спинного массажа: 6;Дополнительные функции: акупунктурный массаж;Регулируемая высота ножек: нет;;;;;;;;;;
297740;Душевая кабина River Nara Light 90/15 МТ;http://santehnika-online.ru/upload/resize_cache/iblock/8b5/732_722_1/DUSHEVYE_KABINY_RIVER_NARA_LIGHT__N000197740_1.JPG;Тип: кабина;Управление: ручное;Вид поддона: низкий;Высота поддона, см: 15;Материал поддона: акрил;Ширина, см: 90;Глубина, см: 90;Высота, см: 210;Глубина поддона, см: 3;Гарантия (лет): 1 год;Форма: четверть круга;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал задней стенки: стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: прозрачный;Материал профиля: алюминий;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Встроенное сиденье: установка по желанию;Оснащение: душевой гарнитур, сифон, экран, антискользящее покрытие;Полки: нет;Гидромассаж: нет;Тропический душ: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Радио: нет;Таймер: нет, установка не предусмотрена;Вентиляция: нет;Зеркало: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;;;
297774;Душевая кабина River Desna 120/90/26 MT L;http://santehnika-online.ru/upload/iblock/6c9/DUSHEVYE_KABINY_RIVER_DESNA__N000197774_1.JPG;Артикул: Desna 120/90/26 MT L;Тип: кабина;Управление: ручное;Ориентация: левая;Вид поддона: средний;Высота поддона, см: 26;Материал поддона: акрил;Ширина, см: 120;Глубина, см: 90;Высота, см: 210;Глубина поддона, см: 12;Гарантия (лет): 1 год;Форма: прямоугольная-асимметричная;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал полотна двери: стекло;Материал задней стенки: матовое стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: белый;Материал профиля: алюминий;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Полки: есть;Гидромассаж: есть;Тропический душ: есть;Турецкая баня: установка по желанию;Встроенное сиденье: установка по желанию;Вентиляция: есть;Зеркало: есть;Зона гидромассажа: гидромассаж спины;Оснащение: душевой гарнитур, полки, сифон, экран, антискользящее покрытие;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Радио: нет;Таймер: нет, установка не предусмотрена;Ароматерапия: нет;Регулируемая высота ножек: да;Количество форсунок в кабине: 3;Количество форсунок спинного массажа: 3;Телефон (громкая связь): нет;Подключение к аудио: нет;;;
301239;Душевая кабина Lagard Logika L/R со шлангом и лейкой hansgrohe;http://santehnika-online.ru/upload/resize_cache/iblock/60f/732_722_1/DUSHEVYE_KABINY_LAGARD_LOGIKA__N000201239_1.JPG;Артикул: Logika L/R (кабина) + 28276000 (шланг) + 26520400 (лейка);Тип: кабина;Управление: пульт ДУ, сенсорное;Ориентация: универсальная;Вид поддона: средний;Высота поддона, см: 15;Материал поддона: искусственный камень;Ширина, см: 120;Глубина, см: 90;Высота, см: 220;Глубина поддона, см: 3;Гарантия (лет): 1 год;Форма: прямоугольная;Электропитание, В: 220-230;Область применения: бытовая;Страна производитель: Германия;Конструкция дверей: раздвижная;Исполнение полотна двери: прозрачное;Материал задней стенки: стекло;Освещение: верхнее;Расположение: пристенно-фронтальное;Вход: спереди;Количество секций двери: 1;Цвет корпуса: белый;Толщина полотна двери, мм: 8;Цвет задней стенки: прозрачный;Материал профиля: алюминий;Цвет профиля: хром;Наличие крыши: закрытая, c крышей;Полки: есть;Гидромассаж: есть;Тропический душ: есть;Турецкая баня: есть, уже установлена;Озонирование: есть;Радио: есть;Вентиляция: есть;Зона гидромассажа: гидромассаж спины;Оснащение: душевой гарнитур, пульт ДУ, полки, смеситель термостат, сифон, антискользящее покрытие;Финская сауна: нет;Инфракрасная сауна: нет;Хромотерапия: нет, установка не предусмотрена;Встроенное сиденье: нет;Таймер: нет, установка не предусмотрена;Зеркало: нет;Ароматерапия: нет;Телефон (громкая связь): есть;Подключение к аудио: есть;Регулируемая высота ножек: да;Регулировка температуры в сауне/бане: есть;;;;;
118273;Душевая кабина River Desna 90/26 MT;http://santehnika-online.ru/upload/resize_cache/iblock/a8a/732_722_1/DUSHEVYE_KABINY_RIVER_DESNA__18273_1.JPG;Артикул: Desna 90/26 MT;Тип: кабина;Управление: ручное;Вид поддона: средний;Высота поддона, см: 26;Материал поддона: акрил;Ширина, см: 90;Глубина, см: 90;Высота, см: 210;Глубина поддона, см: 12;Гарантия (лет): 1 год;Форма: четверть круга;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал задней стенки: матовое стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: матовый;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Полки: есть;Гидромассаж: есть;Тропический душ: есть;Турецкая баня: установка по желанию;Встроенное сиденье: установка по желанию;Вентиляция: есть;Зеркало: есть;Зона гидромассажа: гидромассаж спины;Оснащение: душевой гарнитур, полки, сифон, экран;Финская сауна: нет;Инфракрасная сауна: нет;Хромотерапия: нет, установка не предусмотрена;Таймер: нет, установка не предусмотрена;Количество форсунок в кабине: 3;Количество форсунок спинного массажа: 3;Регулируемая высота ножек: нет;;;;;;;;;;;
103229;Душевая кабина River Rein 90/46 МТ;http://santehnika-online.ru/upload/resize_cache/iblock/2f5/732_722_1/River_REIN_90_46MT_1.jpg;Артикул: Rein 90/46 МТ;Тип: кабина;Управление: ручное;Вид поддона: глубокий;Высота поддона, см: 46;Материал поддона: акрил;Ширина, см: 90;Глубина, см: 90;Высота, см: 210;Глубина поддона, см: 33;Гарантия (лет): 1 год;Форма: четверть круга;Область применения: бытовая;Страна производитель: Китай, Россия;Конструкция дверей: раздвижная;Исполнение полотна двери: матовое;Материал полотна двери: стекло;Материал задней стенки: акрил;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 4;Цвет задней стенки: белый;Материал профиля: алюминий;Цвет профиля: матовый, хром;Название цвета: хром матовый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Встроенное сиденье: есть, одно сиденье;Вентиляция: есть;Зеркало: есть;Оснащение: душевой гарнитур, полки, сифон, экран;Гидромассаж: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Хромотерапия: нет, установка не предусмотрена;Таймер: нет, установка не предусмотрена;Регулируемая высота ножек: да;;;;;;;;;;;;
312784;Душевая кабина Bolu Sektors BL-111/80n;http://santehnika-online.ru/upload/resize_cache/iblock/a9b/732_722_1/DUSHEVYE_KABINY_BOLU_SEKTORS__N000212784_1.JPG;Тип: кабина;Управление: ручное;Вид поддона: средний;Высота поддона, см: 15;Материал поддона: акрил;Ширина, см: 80;Глубина, см: 80;Высота, см: 215;Гарантия (лет): 3 года;Форма: четверть круга;Область применения: бытовая;Страна производитель: Испания;Конструкция дверей: раздвижная;Исполнение полотна двери: прозрачное;Материал полотна двери: стекло;Материал задней стенки: матовое стекло;Освещение: нет;Расположение: угловое;Вход: спереди;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 5;Цвет задней стенки: матовый;Материал профиля: алюминий;Цвет профиля: белый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Вентиляция: есть;Оснащение: душевой гарнитур, полки, сифон, антискользящее покрытие;Гидромассаж: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Встроенное сиденье: нет;Радио: нет;Таймер: нет;Зеркало: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;;;;
312696;Душевая кабина Bolu Asimetras BL-115m L;http://santehnika-online.ru/upload/resize_cache/iblock/4ac/732_722_1/DUSHEVYE_KABINY_BOLU_ASIMETRAS__N000212696_1.JPG;Тип: кабина;Управление: ручное;Ориентация: левая;Вид поддона: средний;Высота поддона, см: 30;Материал поддона: акрил;Ширина, см: 110;Глубина, см: 80;Высота, см: 215;Гарантия (лет): 3 года;Форма: прямоугольная;Область применения: бытовая;Страна производитель: Испания;Конструкция дверей: раздвижная;Исполнение полотна двери: прозрачное;Материал полотна двери: стекло;Материал задней стенки: матовое стекло;Освещение: нет;Расположение: угловое;Вход: сбоку;Количество секций двери: 2;Цвет корпуса: белый;Толщина полотна двери, мм: 5;Цвет задней стенки: матовый;Материал профиля: алюминий;Цвет профиля: белый;Наличие крыши: закрытая, c крышей;Полки: есть;Тропический душ: есть;Встроенное сиденье: есть, одно сиденье;Вентиляция: есть;Оснащение: душевой гарнитур, полки, сифон, антискользящее покрытие;Гидромассаж: нет;Турецкая баня: нет, установка не предусмотрена;Финская сауна: нет;Инфракрасная сауна: нет;Озонирование: нет;Хромотерапия: нет, установка не предусмотрена;Радио: нет;Таймер: нет;Зеркало: нет;Ароматерапия: нет;Регулируемая высота ножек: да;Телефон (громкая связь): нет;Подключение к аудио: нет;;;;;;;;;
